"name","address","longitude","latitude","bike_stands","available_bike_stands","available_bikes"
"10014 - BEAUREPAIRE","14 RUE DE MARSEILLE - 75010 PARIS",2.36393331138,48.871662662,56,7,48
"16118 - MICHEL ANGE","91 RUE MICHEL ANGE - 75016 PARIS",2.2583736582,48.8406103997,26,21,5
"06021 - BONAPARTE BEAUX ARTS","17 RUE DES BEAUX ARTS - 75006 PARIS",2.33479762295,48.8564374097,19,14,5
"41302 - CHARLES DE GAULLE (NOGENT)","FACE AU 60 AVENUE CHARLES DE GAULLES - 94130 NOGENT SUR MARNE",2.47946426871,48.8364811292,50,49,0
"15051 - ROLLET","1 PLACE HENRI ROLLET - 75015 PARIS",2.29346711913,48.8359810045,8,5,3
"05019 - POISSY","8-10 RUE DE POISSY - 75005 PARIS",2.3529701836,48.8496904114,25,4,21
"20117 - SAINT FARGEAU MORTIER","72 RUE SAINT-FARGEAU - 75020 PARIS",2.4082034543,48.872747269,32,32,0
"35009 - LOLIVE 1 (PANTIN)","104 AVENUE LOLIVE - 93500 PANTIN",2.4091077377,48.8921394093,22,10,12
"17012 - MAIRIE DU 17EME","FACE 16 RUE DES BATIGNOLLES - 75017 PARIS",2.32220602535,48.8841012932,23,22,1
"02010 - BOULEVARD MONTMARTRE","21 RUE D'UZES - 75002 PARIS",2.34316333439,48.8707757573,30,5,25
"15021 - CROIX NIVERT","DEV 2 RUE JOSEPH LOUVILLE - 75015 PARIS",2.29757200598,48.8448064217,63,31,32
"09012 - ROUGEMONT","3-5 RUE ROUGEMONT - 75009 PARIS",2.3458364556,48.8715422136,30,9,21
"14004 - PORT ROYAL COCHIN","111 BD PORT ROYAL - 75014 PARIS",2.34079466687,48.8384318255,23,18,5
"16043 - PLACE DE PASSY","2 PLACE DE PASSY - 75016 PARIS",2.27750054694,48.8578029171,15,13,2
"17117 - PEREIRE SAUSSURE","2 BIS BOULEVARD PEREIRE - 75017 PARIS",2.31012053655,48.8881856419,30,11,19
"05014 - CALVIN","8 RUE JEAN CALVIN - 75005 PARIS",2.34855201812,48.8416327086,28,13,11
"11013 - NATION VOLAIRE","5 PLACE DE LA NATION - 75011 PARIS",2.39493447775,48.8492766382,46,45,1
"09101 - CADET LA FAYETTE","24-26 RUE CADET - 75009 PARIS",2.34352359155,48.8756396718,19,8,11
"08036 - RIO","39 RUE DE LISBONNE - 75008 PARIS",2.30969422142,48.8774556768,39,24,15
"04003 - PONT SAINT LOUIS","1 QUAI AUX FLEURS - 75004 PARIS",2.35208864944,48.8529448879,21,5,16
"15060 - MONDRIAN","9 PLACE DE LA MONTAGNE DU GOULET - 75015 PARIS",2.2773458971,48.8442928656,21,14,5
"12010 - MICHEL BIZOT","251 AVENUE DAUMESNIL - 75012 PARIS",2.4018255858,48.8374904465,19,9,9
"19033 - CAMBRAI","30 RUE DE CAMBRAI - 75019 PARIS",2.38113380225,48.8959473685,44,6,37
"20002 - PIXERECOURT","FACE 65 RUE PIXERECOURT - 75020 PARIS",2.3960122233,48.873803623,15,15,0
"23009 - FRANCE (LEVALLOIS)","18 RUE ANATOLE FRANCE - 92300 LEVALLOIS-PERRET",2.28813601438,48.8887627777,50,8,42
"42013 - BARBES (IVRY)","RUE BARBES / AVENUE DE VERDUN - 94200 IVRY SUR SEINE",2.36822972924,48.8159110965,24,21,3
"13043 - DUNOIS CLISSON","55 RUE DUNOIS - 75013 PARIS",2.36741586675,48.8322724586,51,11,40
"16007 - LONGCHAMP","4 RUE DE LONGCHAMP - 75016 PARIS",2.292519101,48.8649104486,39,23,16
"16013 - AVENUE HENRI MARTIN","71 AVENUE HENRI MARTIN - 75016 PARIS",2.27688168701,48.8640767117,34,27,7
"23008 - REPUBLIQUE (LEVALLOIS)","PLACE DE LA REPUBLIQUE - 92300 LEVALLOIS",2.28891416006,48.8931946754,25,9,16
"08011 - DUBLIN","1 RUE CLAPEYRON - 75008 PARIS",2.32451663515,48.8809353568,16,15,1
"14030 - LOSSERAND - PERNETY","61 RUE PERNETY - 75014 PARIS",2.31760933939,48.834254628,33,32,1
"07026 - PLACE DE FINLANDE","39 QUAI D'ORSAY - 75007 PARIS",2.31138,48.86269,25,17,5
"16008 - GALILEE KLEBER","1 RUE GALILEE - 75016 PARIS",2.29078138011,48.8674118657,32,31,1
"08007 - HAUSSMANN ROME","1 RUE DE ROME - 75008 PARIS",2.32557011172,48.8742300556,30,6,22
"13041 - PORTE D'IVRY","4 AVENUE D'IVRY - 75013 PARIS",2.36852869997,48.821962441,50,43,7
"18007 - GOUTTE D' OR","65 RUE DE LA GOUTTE D'OR - 75018 PARIS",2.34994199169,48.8851980094,18,18,0
"15063 - SAINT CHARLES - CONVENTION","59 RUE DE LA CONVENTION - 75015 PARIS",2.28320900002,48.8432953589,19,3,16
"21202 - BARBES (MONTROUGE)","16 RUE BARBES - 92120 MONTROUGE",2.32750599924,48.8172449117,34,33,1
"12115 - PORTE DE VINCENNES","22 AVENUE DE LA PORTE DE VINCENNES - 75012 PARIS",2.41563660715,48.8464193693,33,27,6
"13107 - MARCHAND SANTE","12 PASSAGE VICTOR MARCHAND - 75013 PARIS",2.34196743683,48.8288402184,45,5,40
"18015 - CUSTINE","23 RUE CUSTINE - 75018 PARIS",2.34701133583,48.8886197165,41,39,2
"42012 - BARBUSSE (IVRY)","1 RUE HENRY BARBUSSE - 94200 IVRY",2.37967058912,48.810200348,25,19,6
"18035 - PORTE MONTMARTRE","FACE 66 RUE RENE BINET - 75018 PARIS",2.33689345356,48.8991359901,37,34,1
"21002 - DENFERT ROCHEREAU (BOULOGNE-BILLANCOURT)","PLACE DENFERT ROCHEREAU - 92100 BOULOGNE BILLANCOURT",2.24621423158,48.8431766559,20,18,2
"17115 - PORTE DE SAINT OUEN","22 AVENUE DE LA PORTE DE SAINT OUEN - 75017 PARIS",2.32955851745,48.8987600807,27,25,2
"21301 - SAINT VINCENT (ISSY LES MOULINEAUX)","21 RUE SAINT VINCENT - 92130 ISSY LES MOULINEAUX",2.25386941996,48.8194899939,34,3,31
"15024 - LAOS","88 AVENUE DE SUFFREN - 75015 PARIS",2.30129338467,48.8509146082,22,15,7
"08101 - LONDRES AMSTERDAM","42 RUE DE LONDRES - 75008 PARIS",2.32648354097,48.8780344615,23,4,17
"10022 - CHABROL SAINT QUENTIN","FACE 124 RUE DU FAUBOURG SAINT DENIS - 75010 PARIS",2.35611908299,48.8768669058,42,22,17
"05016 - CONTRESCARPE-THOUIN","1 RUE THOUIN - 75005 PARIS",2.34949778986,48.8450622564,16,7,9
"34003 - CURIE (SAINT OUEN)","2 RUE NEUVE PIERRE CURIE - 93400 SAINT OUEN",2.33530123747,48.9013270326,25,25,0
"20031 - DURIS","33 RUE DURIS - 75020 PARIS",2.38772449616,48.8655408671,30,28,2
"10020 - CHABROL","59 RUE CHABROL - 75010 PARIS",2.35122216805,48.8771003511,11,8,2
"18112 - HÔPITAL BICHAT","2 RUE ARTHUR RANC - 75018 PARIS",2.33365337616,48.8980143432,25,24,1
"12101 - CHARENTON PRAGUE","89 TER RUE DE CHARENTON - 75012 PARIS",2.37635844943,48.84817513,19,0,19
"08044 - VAN DYCK","2 RUE ALFRED DE VIGNY - 75008 PARIS",2.30525444822,48.8783613836,33,29,4
"33003 - FAURE (AUBERVILLIERS)","ANGLE RUE BORDIER ET BOULEVARD FELIX FAURE  - 93300 AUBERVILLIERS",2.38312549091,48.9039640246,45,31,14
"18013 - CHATEAU ROUGE","28 RUE POULET - 75018 PARIS",2.35051773822,48.8877817707,17,16,1
"08045 - ALMA","FACE 3 AVENUE MONTAIGNE - 75008 PARIS",2.30254918239,48.8649209825,57,37,14
"17036 - AVENUE DE TERNES","2-4 PLACE TRISTAN BERNARD - 75017 PARIS",2.29149818491,48.8794928867,27,0,27
"19002 - TANGER","45 & 48 RUE RIQUET - 75019 PARIS",2.37077448806,48.8893514535,40,25,15
"08115 - BASSANO","10 RUE VERNET - 75008 PARIS",2.30018657227,48.8713453271,21,21,0
"16115 - RAFFET","52 RUE RAFFET - 75016 PARIS",2.2629300391,48.8526188461,41,38,2
"15110 - PLACE ROBERT GUILLEMARD","PLACE ROBERT GUILLEMARD - 75015 PARIS",2.28103938101,48.8362103615,23,5,18
"12039 - DECAEN","45 AVENUE DU GENERAL MICHEL BIZOT - 75012 PARIS",2.40092778813,48.8348126298,38,18,20
"15054 - CHANDON","293 RUE LECOURBE - 75015 PARIS",2.28758230704,48.837970342,19,0,17
"14029 - GERGOVIE VERCINGETORIX","112 RUE VERCINGETORIX - 75014 PARIS",2.31339164711,48.8342592499,67,44,23
"17011 - PORTE DE CLICHY FRAGONARD","4 RUE FRAGONARD - 75017 PARIS",2.31467800112,48.8941513833,54,0,54
"18018 - CARPEAUX","13 RUE CARPEAUX - 75018 PARIS",2.33082039648,48.8907472102,19,17,2
"10024 - BUISSON SAINT LOUIS","2 RUE DU BUISSON SAINT LOUIS - 75010 PARIS",2.37220322486,48.8718258899,18,17,1
"32605 - HORTENSIAS (LES LILAS)","1 ALLEE DES HORTENSIAS - 93260 LES LILAS",2.42327263606,48.8821730942,22,22,0
"12017 - ST MANDE NETTER","82 AVENUE SAINT MANDE - 75012 PARIS",2.40509982632,48.8446346263,39,15,24
"35003 - VAILLANT (PANTIN)","ANGLE RUE GENERAL GOSSERAND ET AVENUE EDOUARD VAILLANT - 93500 PANTIN",2.39325582933,48.902691618,20,9,11
"08549 - PLACE DUNANT","39 AVENUE GEORGE V - 75008 PARIS",2.30112319174,48.8704091351,24,19,5
"06001 - INSTITUT","5 QUAI MALAQAIS - 75006 PARIS",2.33583135304,48.8576156786,17,12,5
"08026 - MESSINE","2 AVENUE MESSINE - 75008 PARIS",2.31546549458,48.8754572002,13,8,5
"09002 - MAUBEUGE CONDORCET","19 RUE D'ABBEVILLE - 75009 PARIS",2.34914749354,48.8792233706,15,5,9
"16019 - HENRI MARTIN","FACE 98 AV. HENRI MARTIN - 75016 PARIS",2.2688065502,48.8630253154,36,19,17
"18104 - CHAPELLE","2 IMPASSE DE LA CHAPELLE - 75018 PARIS",2.3594354549,48.892656892,17,14,2
"13106 - BOBILLOT MERY","17 RUE BOBILLOT - 75013 PARIS",2.35424653463,48.8298753727,24,19,5
"09014 - FAUBOURG MONTMARTRE","55 RUE DU FAUBOURG MONTMARTRE - 75009 PARIS",2.34077266233,48.8753297232,34,16,18
"05031 - LACEPEDE","2 RUE LACEPEDE - 75005 PARIS",2.35461598268,48.8436748454,55,40,15
"16044 - STADE FRANCAIS","24 AVENUE DE LA PORTE DE SAINT CLOUD - 75016 PARIS",2.25219106054,48.8387133632,32,27,4
"18001 - DAMREMONT CAULAINCOURT","6 RUE DAMREMONT - 75018 PARIS",2.33264836385,48.8872746426,18,13,5
"20030 - PERE LACHAISE","54 BOULEVARD MENILMONTANT - 75020 PARIS",2.38713395757,48.8634111074,56,55,1
"16022 - RUE JEAN BOLOGNE","16 RUE JEAN BOLOGNE - 75016 PARIS",2.28002739531,48.8575668898,17,16,0
"10025 - ECLUSES SAINT MARTIN","148 QUAI DE JEMMAPES - 75010 PARIS",2.36601144898,48.8774203431,15,12,3
"20121 - MENILMONTANT BOYER","27 RUE BOYER - 75020 PARIS",2.39202048929,48.8689101274,18,16,2
"42207 - PARIS 3 (CHARENTON)","136 RUE DE PARIS - 94220 CHARENTON",2.40587672301,48.8266572063,28,18,10
"16101 - MALAKOFF","161 AVENUE MALAKOFF - 75016 PARIS",2.28345759338,48.8766926874,34,4,30
"17110 - LEGENDRE","83 RUE LEGENDRE - 75017 PARIS",2.32036786584,48.8877723254,29,12,17
"08012 - CLICHY","10 BOULEVARD DES BATIGNOLLES SUR TPC - 75008 PARIS",2.32620717539,48.8833180444,47,21,24
"03012 - GAITE LYRIQUE","FACE 8 RUE SALOMON DE CAUS - 75003 PARIS",2.35366081625,48.8674979894,24,0,24
"16033 - MICHEL ANGE AUTEUIL","85 RUE JEAN DE LA FONTAINE - 75016 PARIS",2.26525382116,48.8484276137,31,18,13
"20036 - MENILMONTANT - PELLEPORT","164 RUE DE MENILMONTANT - 75020 PARIS",2.39895960233,48.8706826338,19,19,0
"15027 - GIDE","4 RUE ANDRE GIDE  - 75015 PARIS",2.3127071211,48.8365662244,20,19,1
"21310 - KLEBER (ISSY LES MOULINEAUX)","4 RUE KLEBER - 92130 ISSY LES MOULINEAUX",2.27225043196,48.8269297674,24,3,21
"20115 - PORTE DE BAGNOLET","102 RUE LOUIS LUMIERE - 75020 PARIS",2.41041111584,48.8644236486,20,20,0
"06024 - SAINT GERMAIN DES PRES","55 RUE DES SAINTS PERES - 75006 PARIS",2.33015352477,48.8539423092,26,17,9
"07101 - SEVRES BABYLONE","BOULEVARD RASPAIL - 75007 PARIS",2.32660601948,48.8522416177,54,5,49
"32006 - EGLISE SAINT JUSTE (SAINT DENIS)","AVENUE DU PRESIDENT WILSON / PARKING DE L'EGLISE SAINT JUSTE - 93210 SAINT DENIS",2.35848245779,48.908586717,38,26,12
"18024 - CLIGNANCOURT MARCADET","105 RUE DE CLIGNANCOURT - 75018 PARIS",2.34863647806,48.8914577262,39,34,4
"21014 - HAMEAU FLEURI (BOULOGNE-BILLANCOURT)","FACE AU 12 RUE DU HAMEAU FLEURIE - 92100 BOULOGNE BILLANCOURT",2.24120465344,48.8314286501,22,12,10
"02001 - SEBASTOPOL-GRENATA","12 RUE GRENETA - 75002 PARIS",2.35166987369,48.8652406217,34,0,33
"08028 - HOUSSAYE","1 RUE ARSENE HOUSSAYE - 75008 PARIS",2.29770677798,48.8734340814,28,26,2
"13051 - QUAI FRANCOIS MAURIAC TOLBIAC","9 QUAI FRANCOIS MAURIAC - 75013 PARIS",2.37910490091,48.8326410104,19,3,16
"20103 - LE VAU BERTEAUX","24 RUE LE VAU - 75020 PARIS",2.41103061245,48.8680343904,25,25,0
"21209 - GEORGES MESSIER (MONTROUGE)","35 RUE MOLIERE - 92120 MONTROUGE",2.31462974778,48.8111018378,30,27,3
"06018 - MICHELET ASSAS","13 RUE MICHELET - 75006 PARIS",2.33506788557,48.842540966,16,16,0
"19103 - MANIN CARRIERES","139 RUE MANIN - 75019 PARIS",2.3920931199,48.884770858,20,7,13
"16003 - ANDRE MAUROIS","2 BIS BOULEVARD ANDRE MAUROIS - 75016 PARIS",2.27895982497,48.8779308172,29,2,27
"21702 - BASCH (VANVES)","6 AVENUE VICTOR BASCH - 92170 VANVES",2.29195987247,48.8189398643,51,45,6
"23011 - BINEAU (LEVALLOIS)","16 BOULEVARD BINEAU - 92300 LEVALLOIS-PERRET",2.28402369122,48.8866813725,25,5,20
"15068 - BOULEVARD VICTOR","FACE 5 BOULEVARD MARTIAL VALIN - 75015 PARIS",2.27033837975,48.8381713102,20,8,8
"19037 - PORTE DES LILAS","304 RUE DE BELLEVILLE - 75019 PARIS",2.40476969113,48.8766039189,31,31,0
"14003 - RASPAIL SCHOELCHER","2 RUE VICTOR SCHOELCHER - 75014 PARIS",2.33130360086,48.8368508158,47,32,15
"17109 - BOIS LE PRÊTRE","22 BD DE BOIS LE PRETRE - 75017 PARIS",2.32013366144,48.8995382831,31,18,13
"20033 - ETIENNE DOLET","29 RUE ETIENNE DOLLET - 75020 PARIS",2.38513309762,48.8680494102,31,27,4
"15029 - EMERIAU","27 RUE EMERIAU - 75015 PARIS",2.28725016347,48.8506147509,53,30,23
"41102 - RENAN (ARCUEIL)","rue Ernest Renan / angle rue Vaucouleurs (A la sortie du RER B) - 94110 ARCUEIL",2.33468965466,48.808800395,43,39,4
"19120 - ALOUETTES","20 RUE CARDUCCI - 75019 PARIS",2.38609972037,48.8775162569,27,26,0
"15019 - VAUGIRARD CAMBRONNE","3 RUE PAUL BARRUEL - 75015 PARIS",2.30450742096,48.8400577188,37,37,0
"20004 - PORTE DE VINCENNES BIS","10 RUE DU COMMANDANT L'HERMINIER - 75020 PARIS",2.41602296002,48.8470644175,16,16,0
"20020 - PYRENEES RENOUVIER","183 RUE DES PYRENEES - 75020 PARIS",2.40042185204,48.8609593323,28,27,1
"10033 - LARIBOISIERE","15 RUE SAINT VINCENT DE PAUL - 75010 PARIS",2.35243051484,48.8809557416,24,22,2
"15018 - ALLERAY","85 RUE DUTOT - 75015 PARIS",2.30687451712,48.8365756643,56,52,3
"10028 - GARE DU NORD DENAN","24 RUE DE DUNKERQUE - 75010 PARIS",2.35282005703,48.880370621,29,27,2
"18039 - EOLE","41 RUE D'AUBERVILLIERS - 75018 PARIS",2.36688624824,48.8870212034,20,18,1
"16015 - RUE DE BASSANO","1 RUE DE BASSANO - 75016 PARIS",2.29614960099,48.8681445105,15,13,2
"13020 - MENDES FRANCE","FACE 15 RUE PAUL KLEE - 75013 PARIS",2.37053233099,48.8390842183,45,37,8
"20014 - ALEXANDRE DUMAS","142 BD CHARONNE - 75020 PARIS",2.39482500935,48.8561673796,33,28,3
"17014 - PORTE DE CLICHY - AVENUE DE CLICHY","12 AVENUE DE LA PORTE DE CLICHY - 75017 PARIS",2.31071441901,48.8967873959,34,3,31
"41202 - CHARMES (FONTENAY SOUS BOIS)","ANGLE AVENUE DES CHARMES / AVENUE FOCH - 94120 FONTENAY SOUS BOIS",2.46308263962,48.8436743414,65,9,56
"20104 - RUE LOUIS LUMIÈRE","68 RUE LOUIS LUMIERE - 75020 PARIS",2.41112578186,48.8621619807,22,21,1
"14020 - PORTE DE MONTROUGE","AV. DE LA PORTE DE MONTROUGE - 75014 PARIS",2.32117350214,48.8212167897,54,25,29
"12011 - CHARENTON","160 RUE CHARENTON - 75012 PARIS",2.38257893505,48.8448673196,36,5,31
"13110 - MOULIN DE LA POINTE","66 RUE DU MOULIN DE LA POINTE - 75013 PARIS",2.35634514417,48.821039287,22,10,12
"08041 - CHAMPS ELYSEES LINCOLN","16 RUE DE LINCOLN - 75008 PARIS",2.30322242397,48.8706901579,38,35,1
